State,Date,HomeValue
SC,2008.50,214406.00
SC,2008.75,213422.00
SC,2009.00,212338.00
SC,2009.25,211430.00
SC,2009.50,210460.00
SC,2009.75,209276.00
SC,2010.00,207717.00
SC,2010.25,205803.00
SC,2010.50,203639.00
SC,2010.75,201455.00
SC,2011.00,199522.00
SC,2011.25,197991.00
SC,2011.50,197331.00
SC,2011.75,197632.00
SC,2012.00,198708.00
SC,2012.25,200306.00
SC,2012.50,202483.00
SC,2012.75,205086.00
SC,2013.00,208147.00
SC,2013.25,211637.00
SC,2013.50,215372.00
SC,2013.75,219128.00
SC,2014.00,222745.00
SC,2014.25,226480.00
SC,2014.50,230529.00
SC,2014.75,235004.00
SC,2015.00,239788.00
SC,2015.25,244883.00
SC,2015.50,250228.00
SC,2015.75,255869.00
SC,2016.00,261944.00
SC,2016.25,268250.00
SD,1975.25,25056.00
SD,1975.50,24693.00
SD,1975.75,24329.00
SD,1976.00,24115.00
SD,1976.25,24085.00
SD,1976.50,24251.00
SD,1976.75,24521.00
SD,1977.00,24876.00
SD,1977.25,25463.00
SD,1977.50,26403.00
SD,1977.75,27522.00
SD,1978.00,28612.00
SD,1978.25,29607.00
SD,1978.50,30593.00
SD,1978.75,31559.00
SD,1979.00,32537.00
SD,1979.25,33588.00
SD,1979.50,34665.00
SD,1979.75,35677.00
SD,1980.00,36517.00
SD,1980.25,37234.00
SD,1980.50,37638.00
SD,1980.75,37588.00
SD,1981.00,37213.00
SD,1981.25,36730.00
SD,1981.50,36309.00
SD,1981.75,35969.00
SD,1982.00,35833.00
SD,1982.25,36374.00
SD,1982.50,37807.00
SD,1982.75,39330.00
SD,1983.00,40583.00
SD,1983.25,41294.00
SD,1983.50,41682.00
SD,1983.75,41718.00
SD,1984.00,41847.00
SD,1984.25,42185.00
SD,1984.50,42526.00
SD,1984.75,42789.00
SD,1985.00,42906.00
SD,1985.25,43090.00
SD,1985.50,43386.00
SD,1985.75,43836.00
SD,1986.00,44371.00
SD,1986.25,44932.00
SD,1986.50,45425.00
SD,1986.75,45828.00
SD,1987.00,46189.00
SD,1987.25,46460.00
SD,1987.50,46580.00
SD,1987.75,46590.00
SD,1988.00,46543.00
SD,1988.25,46485.00
SD,1988.50,46519.00
SD,1988.75,46672.00
SD,1989.00,46898.00
SD,1989.25,47179.00
SD,1989.50,47483.00
SD,1989.75,47867.00
SD,1990.00,48310.00
SD,1990.25,48870.00
SD,1990.50,49546.00
SD,1990.75,50428.00
SD,1991.00,51327.00
SD,1991.25,52271.00
SD,1991.50,53245.00
SD,1991.75,54233.00
SD,1992.00,55271.00
SD,1992.25,56412.00
SD,1992.50,57612.00
SD,1992.75,58911.00
SD,1993.00,60291.00
SD,1993.25,61741.00
SD,1993.50,63248.00
SD,1993.75,64775.00
SD,1994.00,66288.00
SD,1994.25,67733.00
SD,1994.50,69072.00
SD,1994.75,70303.00
SD,1995.00,71450.00
SD,1995.25,72526.00
SD,1995.50,73630.00
SD,1995.75,74742.00
SD,1996.00,75898.00
SD,1996.25,77067.00
SD,1996.50,78230.00
SD,1996.75,79404.00
SD,1997.00,80546.00
SD,1997.25,81697.00
SD,1997.50,82915.00
SD,1997.75,84160.00
SD,1998.00,85400.00
SD,1998.25,86626.00
SD,1998.50,87800.00
SD,1998.75,89001.00
SD,1999.00,90312.00
SD,1999.25,91750.00
SD,1999.50,93227.00
SD,1999.75,94753.00
SD,2000.00,96341.00
SD,2000.25,97975.00
SD,2000.50,99624.00
SD,2000.75,101248.00
SD,2001.00,102835.00
SD,2001.25,104446.00
SD,2001.50,106095.00
SD,2001.75,107760.00
SD,2002.00,109407.00
SD,2002.25,111010.00
SD,2002.50,112640.00
SD,2002.75,114301.00
SD,2003.00,116096.00
SD,2003.25,118042.00
SD,2003.50,120173.00
SD,2003.75,122454.00
SD,2004.00,124800.00
SD,2004.25,127220.00
SD,2004.50,129744.00
SD,2004.75,132370.00
SD,2005.00,135038.00
SD,2005.25,137768.00
SD,2005.50,140510.00
SD,2005.75,143218.00
SD,2006.00,145903.00
SD,2006.25,148429.00
SD,2006.50,150846.00
SD,2006.75,153145.00
SD,2007.00,155346.00
SD,2007.25,157435.00
SD,2007.50,159402.00
SD,2007.75,161254.00
SD,2008.00,162958.00
SD,2008.25,164417.00
SD,2008.50,165597.00
SD,2008.75,166548.00
SD,2009.00,167352.00
SD,2009.25,168113.00
SD,2009.50,168813.00
SD,2009.75,169408.00
SD,2010.00,169924.00
SD,2010.25,170278.00
SD,2010.50,170501.00
SD,2010.75,170751.00
SD,2011.00,171217.00
SD,2011.25,172078.00
SD,2011.50,173323.00
SD,2011.75,174950.00
SD,2012.00,176865.00
SD,2012.25,178996.00
SD,2012.50,181427.00
SD,2012.75,184128.00
SD,2013.00,187071.00
SD,2013.25,190223.00
SD,2013.50,193545.00
SD,2013.75,197016.00
SD,2014.00,200460.00
SD,2014.25,203779.00
SD,2014.50,206908.00
SD,2014.75,209891.00
SD,2015.00,212912.00
SD,2015.25,216017.00
SD,2015.50,219356.00
SD,2015.75,222888.00
SD,2016.00,226548.00
SD,2016.25,230264.00
TN,1975.25,25044.00
TN,1975.50,25314.00
TN,1975.75,25599.00
TN,1976.00,25929.00
TN,1976.25,26276.00
TN,1976.50,26691.00
TN,1976.75,27243.00
TN,1977.00,27933.00
TN,1977.25,28750.00
TN,1977.50,29625.00
TN,1977.75,30546.00
TN,1978.00,31535.00
TN,1978.25,32581.00
TN,1978.50,33625.00
TN,1978.75,34698.00
TN,1979.00,35777.00
TN,1979.25,36840.00
TN,1979.50,37875.00
TN,1979.75,38874.00
TN,1980.00,39765.00
TN,1980.25,40531.00
TN,1980.50,41156.00
TN,1980.75,41711.00
TN,1981.00,42288.00
TN,1981.25,42974.00
TN,1981.50,43799.00
TN,1981.75,44563.00
TN,1982.00,45175.00
TN,1982.25,45681.00
TN,1982.50,46159.00
TN,1982.75,46682.00
TN,1983.00,47280.00
TN,1983.25,47943.00
TN,1983.50,48606.00
TN,1983.75,49262.00
TN,1984.00,49916.00
TN,1984.25,50602.00
TN,1984.50,51410.00
TN,1984.75,52335.00
TN,1985.00,53471.00
TN,1985.25,54693.00
TN,1985.50,55940.00
TN,1985.75,57213.00
TN,1986.00,58510.00
TN,1986.25,59838.00
TN,1986.50,61190.00
TN,1986.75,62562.00
TN,1987.00,63941.00
TN,1987.25,65292.00
TN,1987.50,66548.00
TN,1987.75,67661.00
TN,1988.00,68636.00
TN,1988.25,69470.00
TN,1988.50,70180.00
TN,1988.75,70797.00
TN,1989.00,71369.00
TN,1989.25,71941.00
TN,1989.50,72514.00
TN,1989.75,73066.00
TN,1990.00,73576.00
TN,1990.25,74040.00
TN,1990.50,74470.00
TN,1990.75,74798.00
TN,1991.00,75173.00
TN,1991.25,75636.00
TN,1991.50,76184.00
TN,1991.75,76823.00
TN,1992.00,77557.00
TN,1992.25,78349.00
TN,1992.50,79190.00
TN,1992.75,80118.00
TN,1993.00,81124.00
TN,1993.25,82235.00
TN,1993.50,83491.00
TN,1993.75,84873.00
TN,1994.00,86355.00
TN,1994.25,87900.00
TN,1994.50,89476.00
TN,1994.75,91068.00
TN,1995.00,92673.00
TN,1995.25,94299.00
TN,1995.50,95929.00
TN,1995.75,97570.00
TN,1996.00,99206.00
TN,1996.25,100802.00
TN,1996.50,102353.00
TN,1996.75,103845.00
TN,1997.00,105258.00
TN,1997.25,106607.00
TN,1997.50,107913.00
TN,1997.75,109211.00
TN,1998.00,110572.00
TN,1998.25,112031.00
TN,1998.50,113578.00
TN,1998.75,115172.00
TN,1999.00,116786.00
TN,1999.25,118395.00
TN,1999.50,119970.00
TN,1999.75,121511.00
TN,2000.00,122992.00
TN,2000.25,124391.00
TN,2000.50,125719.00
TN,2000.75,126976.00
TN,2001.00,128196.00
TN,2001.25,129421.00
TN,2001.50,130677.00
TN,2001.75,132000.00
TN,2002.00,133405.00
TN,2002.25,134863.00
TN,2002.50,136388.00
TN,2002.75,138012.00
TN,2003.00,139740.00
TN,2003.25,141605.00
TN,2003.50,143597.00
TN,2003.75,145720.00
TN,2004.00,147987.00
TN,2004.25,150410.00
TN,2004.50,153039.00
TN,2004.75,155888.00
TN,2005.00,158961.00
TN,2005.25,162292.00
TN,2005.50,165845.00
TN,2005.75,169616.00
TN,2006.00,173528.00
TN,2006.25,177432.00
TN,2006.50,181171.00
TN,2006.75,184637.00
TN,2007.00,187747.00
TN,2007.25,190354.00
TN,2007.50,192286.00
TN,2007.75,193396.00
TN,2008.00,193661.00
TN,2008.25,193183.00
TN,2008.50,192151.00
TN,2008.75,190835.00
TN,2009.00,189490.00
TN,2009.25,188318.00
TN,2009.50,187306.00
TN,2009.75,186427.00
TN,2010.00,185564.00
TN,2010.25,184630.00
TN,2010.50,183660.00
TN,2010.75,182659.00
TN,2011.00,181835.00
TN,2011.25,181404.00
TN,2011.50,181567.00
TN,2011.75,182337.00
TN,2012.00,183519.00
TN,2012.25,185188.00
TN,2012.50,187425.00
TN,2012.75,190146.00
TN,2013.00,193288.00
TN,2013.25,196725.00
TN,2013.50,200268.00
TN,2013.75,203820.00
TN,2014.00,207362.00
TN,2014.25,210870.00
TN,2014.50,214368.00
TN,2014.75,217962.00
TN,2015.00,221716.00
TN,2015.25,225705.00
TN,2015.50,229734.00
TN,2015.75,233790.00
TN,2016.00,237839.00
TN,2016.25,241862.00
TX,1975.25,22756.00
TX,1975.50,23408.00
TX,1975.75,24053.00
TX,1976.00,24739.00
TX,1976.25,25464.00
TX,1976.50,26257.00
TX,1976.75,27080.00
TX,1977.00,27985.00
TX,1977.25,29018.00
TX,1977.50,30160.00
TX,1977.75,31369.00
TX,1978.00,32710.00
TX,1978.25,34178.00
TX,1978.50,35756.00
TX,1978.75,37431.00
TX,1979.00,39174.00
TX,1979.25,40929.00
TX,1979.50,42663.00
TX,1979.75,44343.00
TX,1980.00,45964.00
TX,1980.25,47543.00
TX,1980.50,49070.00
TX,1980.75,50541.00
TX,1981.00,52068.00
TX,1981.25,53762.00
TX,1981.50,55706.00
TX,1981.75,57778.00
TX,1982.00,59820.00
TX,1982.25,61661.00
TX,1982.50,63194.00
TX,1982.75,64439.00
TX,1983.00,65477.00
TX,1983.25,66318.00
TX,1983.50,67004.00
TX,1983.75,67603.00
TX,1984.00,68183.00
TX,1984.25,68796.00
TX,1984.50,69484.00
TX,1984.75,70214.00
TX,1985.00,70919.00
TX,1985.25,71610.00
TX,1985.50,72342.00
TX,1985.75,73106.00
TX,1986.00,73880.00
TX,1986.25,74604.00
TX,1986.50,75104.00
TX,1986.75,75222.00
TX,1987.00,74962.00
TX,1987.25,74378.00
TX,1987.50,73521.00
TX,1987.75,72574.00
TX,1988.00,71788.00
TX,1988.25,71326.00
TX,1988.50,71184.00
TX,1988.75,71276.00
TX,1989.00,71622.00
TX,1989.25,72231.00
TX,1989.50,73050.00
TX,1989.75,73979.00
TX,1990.00,74902.00
TX,1990.25,75792.00
TX,1990.50,76659.00
TX,1990.75,76993.00
TX,1991.00,77294.00
TX,1991.25,77608.00
TX,1991.50,77931.00
TX,1991.75,78292.00
TX,1992.00,78726.00
TX,1992.25,79260.00
TX,1992.50,79863.00
TX,1992.75,80548.00
TX,1993.00,81297.00
TX,1993.25,82097.00
TX,1993.50,82952.00
TX,1993.75,83839.00
TX,1994.00,84717.00
TX,1994.25,85539.00
TX,1994.50,86275.00
TX,1994.75,86934.00
TX,1995.00,87544.00
TX,1995.25,88138.00
TX,1995.50,88731.00
TX,1995.75,89332.00
TX,1996.00,89930.00
TX,1996.25,90513.00
TX,1996.50,91077.00
TX,1996.75,91638.00
TX,1997.00,92222.00
TX,1997.25,92882.00
TX,1997.50,93666.00
TX,1997.75,94604.00
TX,1998.00,95724.00
TX,1998.25,97018.00
TX,1998.50,98453.00
TX,1998.75,100016.00
TX,1999.00,101681.00
TX,1999.25,103442.00
TX,1999.50,105297.00
TX,1999.75,107229.00
TX,2000.00,109225.00
TX,2000.25,111239.00
TX,2000.50,113222.00
TX,2000.75,115130.00
TX,2001.00,116916.00
TX,2001.25,118551.00
TX,2001.50,120026.00
TX,2001.75,121355.00
TX,2002.00,122571.00
TX,2002.25,123709.00
TX,2002.50,124787.00
TX,2002.75,125801.00
TX,2003.00,126761.00
TX,2003.25,127680.00
TX,2003.50,128593.00
TX,2003.75,129547.00
TX,2004.00,130583.00
TX,2004.25,131733.00
TX,2004.50,133021.00
TX,2004.75,134472.00
TX,2005.00,136120.00
TX,2005.25,137992.00
TX,2005.50,140083.00
TX,2005.75,142366.00
TX,2006.00,144797.00
TX,2006.25,147312.00
TX,2006.50,149851.00
TX,2006.75,152361.00
TX,2007.00,154746.00
TX,2007.25,156873.00
TX,2007.50,158624.00
TX,2007.75,159938.00
TX,2008.00,160808.00
TX,2008.25,161266.00
TX,2008.50,161436.00
TX,2008.75,161430.00
TX,2009.00,161335.00
TX,2009.25,161298.00
TX,2009.50,161369.00
TX,2009.75,161517.00
TX,2010.00,161652.00
TX,2010.25,161640.00
TX,2010.50,161413.00
TX,2010.75,161003.00
TX,2011.00,160579.00
TX,2011.25,160414.00
TX,2011.50,160684.00
TX,2011.75,161484.00
TX,2012.00,162873.00
TX,2012.25,164833.00
TX,2012.50,167268.00
TX,2012.75,170065.00
TX,2013.00,173102.00
TX,2013.25,176308.00
TX,2013.50,179676.00
TX,2013.75,183151.00
TX,2014.00,186699.00
TX,2014.25,190264.00
TX,2014.50,193843.00
TX,2014.75,197532.00
TX,2015.00,201329.00
TX,2015.25,205249.00
TX,2015.50,209236.00
TX,2015.75,213225.00
TX,2016.00,217183.00
TX,2016.25,221114.00
UT,1975.25,33904.00
UT,1975.50,34787.00
UT,1975.75,35690.00
UT,1976.00,36686.00
UT,1976.25,37710.00
UT,1976.50,38786.00
UT,1976.75,39988.00
UT,1977.00,41350.00
UT,1977.25,42945.00
UT,1977.50,44733.00
UT,1977.75,46690.00
UT,1978.00,48773.00
UT,1978.25,50982.00
UT,1978.50,53198.00
UT,1978.75,55390.00
UT,1979.00,57496.00
UT,1979.25,59423.00
UT,1979.50,61063.00
UT,1979.75,62380.00
UT,1980.00,63446.00
UT,1980.25,64362.00
UT,1980.50,65287.00
UT,1980.75,66367.00
UT,1981.00,67506.00
UT,1981.25,68658.00
UT,1981.50,69764.00
UT,1981.75,70715.00
UT,1982.00,71492.00
UT,1982.25,72136.00
UT,1982.50,72833.00
UT,1982.75,73583.00
UT,1983.00,74248.00
UT,1983.25,74650.00
UT,1983.50,74814.00
UT,1983.75,74812.00
UT,1984.00,74841.00
UT,1984.25,74971.00
UT,1984.50,75248.00
UT,1984.75,75636.00
UT,1985.00,76113.00
UT,1985.25,76724.00
UT,1985.50,77342.00
UT,1985.75,77954.00
UT,1986.00,78559.00
UT,1986.25,79139.00
UT,1986.50,79547.00
UT,1986.75,79734.00
UT,1987.00,79701.00
UT,1987.25,79440.00
UT,1987.50,78934.00
UT,1987.75,78294.00
UT,1988.00,77735.00
UT,1988.25,77366.00
UT,1988.50,77200.00
UT,1988.75,77207.00
UT,1989.00,77416.00
UT,1989.25,77823.00
UT,1989.50,78394.00
UT,1989.75,79095.00
UT,1990.00,79863.00
UT,1990.25,80695.00
UT,1990.50,81591.00
UT,1990.75,82573.00
UT,1991.00,83646.00
UT,1991.25,84859.00
UT,1991.50,86182.00
UT,1991.75,87667.00
UT,1992.00,89371.00
UT,1992.25,91346.00
UT,1992.50,93634.00
UT,1992.75,96310.00
UT,1993.00,99480.00
UT,1993.25,103151.00
UT,1993.50,107294.00
UT,1993.75,111819.00
UT,1994.00,116535.00
UT,1994.25,121242.00
UT,1994.50,125775.00
UT,1994.75,129965.00
UT,1995.00,133766.00
UT,1995.25,137234.00
UT,1995.50,140467.00
UT,1995.75,143607.00
UT,1996.00,146658.00
UT,1996.25,149582.00
UT,1996.50,152279.00
UT,1996.75,154699.00
UT,1997.00,156821.00
UT,1997.25,158695.00
UT,1997.50,160443.00
UT,1997.75,162119.00
UT,1998.00,163769.00
UT,1998.25,165425.00
UT,1998.50,167052.00
UT,1998.75,168619.00
UT,1999.00,170160.00
UT,1999.25,171621.00
UT,1999.50,173012.00
UT,1999.75,174362.00
UT,2000.00,175705.00
UT,2000.25,177030.00
UT,2000.50,178333.00
UT,2000.75,179608.00
UT,2001.00,180824.00
UT,2001.25,181995.00
UT,2001.50,183097.00
UT,2001.75,184146.00
UT,2002.00,185208.00
UT,2002.25,186308.00
UT,2002.50,187478.00
UT,2002.75,188780.00
UT,2003.00,190239.00
UT,2003.25,191827.00
UT,2003.50,193646.00
UT,2003.75,195742.00
UT,2004.00,198231.00
UT,2004.25,201296.00
UT,2004.50,205044.00
UT,2004.75,209585.00
UT,2005.00,215058.00
UT,2005.25,221614.00
UT,2005.50,229396.00
UT,2005.75,238433.00
UT,2006.00,248534.00
UT,2006.25,259390.00
UT,2006.50,270658.00
UT,2006.75,281868.00
UT,2007.00,292329.00
UT,2007.25,301132.00
UT,2007.50,307449.00
UT,2007.75,310649.00
UT,2008.00,310640.00
UT,2008.25,307781.00
UT,2008.50,302546.00
UT,2008.75,295677.00
UT,2009.00,288043.00
UT,2009.25,280503.00
UT,2009.50,273601.00
UT,2009.75,267740.00
UT,2010.00,262842.00
UT,2010.25,258555.00
UT,2010.50,254688.00
UT,2010.75,251039.00
UT,2011.00,247715.00
UT,2011.25,245039.00
UT,2011.50,243817.00
UT,2011.75,244499.00
UT,2012.00,247121.00
UT,2012.25,251623.00
UT,2012.50,257578.00
UT,2012.75,264486.00
UT,2013.00,271902.00
UT,2013.25,279334.00
UT,2013.50,286354.00
UT,2013.75,292609.00
UT,2014.00,297983.00
UT,2014.25,302686.00
UT,2014.50,307022.00
UT,2014.75,311429.00
UT,2015.00,316319.00
UT,2015.25,321805.00
UT,2015.50,327746.00
UT,2015.75,334151.00
UT,2016.00,340889.00
UT,2016.25,347753.00
VT,1975.25,27774.00
VT,1975.50,28029.00
VT,1975.75,28335.00
VT,1976.00,28852.00
VT,1976.25,29391.00
VT,1976.50,25766.00
VT,1976.75,27835.00
VT,1977.00,29532.00
VT,1977.25,30827.00
VT,1977.50,31869.00
VT,1977.75,32804.00
VT,1978.00,33911.00
VT,1978.25,35237.00
VT,1978.50,36524.00
VT,1978.75,37623.00
VT,1979.00,38460.00
VT,1979.25,39333.00
VT,1979.50,40260.00
VT,1979.75,41439.00
VT,1980.00,42784.00
VT,1980.25,44005.00
VT,1980.50,45109.00
VT,1980.75,46053.00
VT,1981.00,46674.00
VT,1981.25,46775.00
VT,1981.50,46476.00
VT,1981.75,46149.00
VT,1982.00,46444.00
VT,1982.25,48025.00
VT,1982.50,49786.00
VT,1982.75,51388.00
VT,1983.00,52916.00
VT,1983.25,54341.00
VT,1983.50,55664.00
VT,1983.75,57040.00
VT,1984.00,58439.00
VT,1984.25,59802.00
VT,1984.50,61175.00
VT,1984.75,62618.00
VT,1985.00,64182.00
VT,1985.25,65938.00
VT,1985.50,67897.00
VT,1985.75,70029.00
VT,1986.00,72366.00
VT,1986.25,74955.00
VT,1986.50,77803.00
VT,1986.75,80954.00
VT,1987.00,84372.00
VT,1987.25,88006.00
VT,1987.50,91838.00
VT,1987.75,95872.00
VT,1988.00,100099.00
VT,1988.25,104371.00
VT,1988.50,108575.00
VT,1988.75,112561.00
VT,1989.00,116239.00
VT,1989.25,119606.00
VT,1989.50,122613.00
VT,1989.75,125135.00
VT,1990.00,127095.00
VT,1990.25,128512.00
VT,1990.50,129520.00
VT,1990.75,128995.00
VT,1991.00,128285.00
VT,1991.25,127465.00
VT,1991.50,126708.00
VT,1991.75,126174.00
VT,1992.00,125959.00
VT,1992.25,126067.00
VT,1992.50,126349.00
VT,1992.75,126668.00
VT,1993.00,126961.00
VT,1993.25,127128.00
VT,1993.50,127202.00
VT,1993.75,127268.00
VT,1994.00,127323.00
VT,1994.25,127274.00
VT,1994.50,127072.00
VT,1994.75,126715.00
VT,1995.00,126268.00
VT,1995.25,125950.00
VT,1995.50,125853.00
VT,1995.75,125888.00
VT,1996.00,126050.00
VT,1996.25,126377.00
VT,1996.50,126452.00
VT,1996.75,126356.00
VT,1997.00,126224.00
VT,1997.25,126118.00
VT,1997.50,126184.00
VT,1997.75,126570.00
VT,1998.00,127242.00
VT,1998.25,128146.00
VT,1998.50,129188.00
VT,1998.75,130383.00
VT,1999.00,131830.00
VT,1999.25,133576.00
VT,1999.50,135690.00
VT,1999.75,138057.00
VT,2000.00,140600.00
VT,2000.25,143374.00
VT,2000.50,146338.00
VT,2000.75,149493.00
VT,2001.00,152772.00
VT,2001.25,156087.00
VT,2001.50,159417.00
VT,2001.75,162634.00
VT,2002.00,165803.00
VT,2002.25,168934.00
VT,2002.50,171988.00
VT,2002.75,175059.00
VT,2003.00,178239.00
VT,2003.25,181716.00
VT,2003.50,185727.00
VT,2003.75,190500.00
VT,2004.00,196016.00
VT,2004.25,202197.00
VT,2004.50,208820.00
VT,2004.75,215507.00
VT,2005.00,222079.00
VT,2005.25,228330.00
VT,2005.50,234076.00
VT,2005.75,239136.00
VT,2006.00,243346.00
VT,2006.25,246750.00
VT,2006.50,249496.00
VT,2006.75,251553.00
VT,2007.00,252962.00
VT,2007.25,253636.00
VT,2007.50,253696.00
VT,2007.75,253130.00
VT,2008.00,251920.00
VT,2008.25,250228.00
VT,2008.50,248190.00
VT,2008.75,246285.00
VT,2009.00,244785.00
VT,2009.25,243547.00
VT,2009.50,242474.00
VT,2009.75,241136.00
VT,2010.00,239403.00
VT,2010.25,237541.00
VT,2010.50,235695.00
VT,2010.75,234111.00
VT,2011.00,233026.00
VT,2011.25,232476.00
VT,2011.50,232335.00
VT,2011.75,232705.00
VT,2012.00,233387.00
VT,2012.25,233927.00
VT,2012.50,234324.00
VT,2012.75,234787.00
VT,2013.00,235418.00
VT,2013.25,236304.00
VT,2013.50,237108.00
VT,2013.75,237733.00
VT,2014.00,238115.00
VT,2014.25,238279.00
VT,2014.50,238716.00
VT,2014.75,239177.00
VT,2015.00,239864.00
VT,2015.25,240876.00
VT,2015.50,241914.00
VT,2015.75,242559.00
VT,2016.00,242697.00
VT,2016.25,242570.00
VA,1975.25,36975.00
VA,1975.50,37002.00
VA,1975.75,37135.00
VA,1976.00,37407.00
VA,1976.25,37830.00
VA,1976.50,38397.00
VA,1976.75,39136.00
VA,1977.00,40026.00
VA,1977.25,41051.00
VA,1977.50,42195.00
VA,1977.75,43441.00
VA,1978.00,44766.00
VA,1978.25,46171.00
VA,1978.50,47655.00
VA,1978.75,49166.00
VA,1979.00,50665.00
VA,1979.25,52128.00
VA,1979.50,53602.00
VA,1979.75,55108.00
VA,1980.00,56623.00
VA,1980.25,58120.00
VA,1980.50,59500.00
VA,1980.75,60722.00
VA,1981.00,61740.00
VA,1981.25,62587.00
VA,1981.50,63290.00
VA,1981.75,63936.00
VA,1982.00,64567.00
VA,1982.25,65190.00
VA,1982.50,65950.00
VA,1982.75,66991.00
VA,1983.00,68419.00
VA,1983.25,69986.00
VA,1983.50,71520.00
VA,1983.75,72927.00
VA,1984.00,74236.00
VA,1984.25,75514.00
VA,1984.50,76761.00
VA,1984.75,77983.00
VA,1985.00,79208.00
VA,1985.25,80504.00
VA,1985.50,81865.00
VA,1985.75,83281.00
VA,1986.00,84778.00
VA,1986.25,86429.00
VA,1986.50,88286.00
VA,1986.75,90393.00
VA,1987.00,92792.00
VA,1987.25,95537.00
VA,1987.50,98642.00
VA,1987.75,102040.00
VA,1988.00,105568.00
VA,1988.25,109132.00
VA,1988.50,112633.00
VA,1988.75,115953.00
VA,1989.00,119020.00
VA,1989.25,121781.00
VA,1989.50,124176.00
VA,1989.75,126115.00
VA,1990.00,127550.00
VA,1990.25,128504.00
VA,1990.50,129074.00
VA,1990.75,128960.00
VA,1991.00,128734.00
VA,1991.25,128563.00
VA,1991.50,128512.00
VA,1991.75,128648.00
VA,1992.00,128977.00
VA,1992.25,129387.00
VA,1992.50,129778.00
VA,1992.75,130193.00
VA,1993.00,130609.00
VA,1993.25,131040.00
VA,1993.50,131529.00
VA,1993.75,132089.00
VA,1994.00,132739.00
VA,1994.25,133475.00
VA,1994.50,134258.00
VA,1994.75,135026.00
VA,1995.00,135723.00
VA,1995.25,136326.00
VA,1995.50,136889.00
VA,1995.75,137460.00
VA,1996.00,138059.00
VA,1996.25,138718.00
VA,1996.50,139407.00
VA,1996.75,140124.00
VA,1997.00,140861.00
VA,1997.25,141631.00
VA,1997.50,142430.00
VA,1997.75,143319.00
VA,1998.00,144342.00
VA,1998.25,145514.00
VA,1998.50,146899.00
VA,1998.75,148516.00
VA,1999.00,150382.00
VA,1999.25,152450.00
VA,1999.50,154667.00
VA,1999.75,157097.00
VA,2000.00,159778.00
VA,2000.25,162723.00
VA,2000.50,165937.00
VA,2000.75,169385.00
VA,2001.00,173050.00
VA,2001.25,176911.00
VA,2001.50,180891.00
VA,2001.75,184954.00
VA,2002.00,189099.00
VA,2002.25,193400.00
VA,2002.50,197914.00
VA,2002.75,202663.00
VA,2003.00,207728.00
VA,2003.25,213221.00
VA,2003.50,219256.00
VA,2003.75,225938.00
VA,2004.00,233340.00
VA,2004.25,241498.00
VA,2004.50,250468.00
VA,2004.75,260183.00
VA,2005.00,270406.00
VA,2005.25,280827.00
VA,2005.50,291107.00
VA,2005.75,300850.00
VA,2006.00,309593.00
VA,2006.25,316940.00
VA,2006.50,322691.00
VA,2006.75,326827.00
VA,2007.00,329359.00
VA,2007.25,330002.00
VA,2007.50,328554.00
VA,2007.75,324999.00
VA,2008.00,319631.00
VA,2008.25,313109.00
VA,2008.50,306144.00
VA,2008.75,299658.00
VA,2009.00,294365.00
VA,2009.25,290787.00
VA,2009.50,288657.00
VA,2009.75,287415.00
VA,2010.00,286396.00
VA,2010.25,284982.00
VA,2010.50,283210.00
VA,2010.75,281068.00
VA,2011.00,278945.00
VA,2011.25,277229.00
VA,2011.50,276353.00
VA,2011.75,276436.00
VA,2012.00,277399.00
VA,2012.25,279239.00
VA,2012.50,281787.00
VA,2012.75,284840.00
VA,2013.00,288148.00
VA,2013.25,291461.00
VA,2013.50,294570.00
VA,2013.75,297242.00
VA,2014.00,299553.00
VA,2014.25,301749.00
VA,2014.50,303923.00
VA,2014.75,306152.00
VA,2015.00,308454.00
VA,2015.25,310740.00
VA,2015.50,313074.00
VA,2015.75,315607.00
VA,2016.00,318254.00
VA,2016.25,320922.00
WA,1975.25,29744.00
WA,1975.50,30581.00
WA,1975.75,31449.00
WA,1976.00,32393.00
WA,1976.25,33535.00
WA,1976.50,34894.00
WA,1976.75,36428.00
WA,1977.00,38124.00
WA,1977.25,40039.00
WA,1977.50,42223.00
WA,1977.75,44669.00
WA,1978.00,47304.00
WA,1978.25,50066.00
WA,1978.50,52874.00
WA,1978.75,55606.00
WA,1979.00,58174.00
WA,1979.25,60557.00
WA,1979.50,62755.00
WA,1979.75,64682.00
WA,1980.00,66320.00
WA,1980.25,67672.00
WA,1980.50,68760.00
WA,1980.75,69638.00
WA,1981.00,70326.00
WA,1981.25,70945.00
WA,1981.50,71588.00
WA,1981.75,72111.00
WA,1982.00,72430.00
WA,1982.25,72550.00
WA,1982.50,72565.00
WA,1982.75,72669.00
WA,1983.00,73004.00
WA,1983.25,73404.00
WA,1983.50,73781.00
WA,1983.75,74192.00
WA,1984.00,74746.00
WA,1984.25,75459.00
WA,1984.50,76260.00
WA,1984.75,77091.00
WA,1985.00,77888.00
WA,1985.25,78624.00
WA,1985.50,79317.00
WA,1985.75,80003.00
WA,1986.00,80704.00
WA,1986.25,81434.00
WA,1986.50,82174.00
WA,1986.75,82928.00
WA,1987.00,83703.00
WA,1987.25,84499.00
WA,1987.50,85327.00
WA,1987.75,86234.00
WA,1988.00,87302.00
WA,1988.25,88635.00
WA,1988.50,90324.00
